material_id,formula_pretty,formation_energy_per_atom,energy_above_hull,is_stable,band_gap,total_magnetization,nsites,density,volume,energy_per_atom,e_total,is_magnetic,space_group_symbol,space_group_number,crystal_system,point_group,ordering,icsd_ids,has_props,lattice_a,lattice_b,lattice_c,lattice_alpha,lattice_beta,lattice_gamma
mp-bwjky,Fe3S4,-0.5899503142857121,0.20607754785714302,False,0.0,0.178499599999999,14,4.556134474256673,215.61222829582178,-6.584186668571428,,True,R-3m,166,Trigonal,-3m,FM,,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': False, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-cpkav,Fe3S,0.016260151875,0.39498066749999905,False,0.0,16.5869201,8,6.7380176757661125,98.38015085220889,-7.370605183749999,,True,P6_3/mmc,194,Hexagonal,6/mmm,FM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-bfvn,Fe3S4,-0.659794203571426,0.13623365857142902,False,0.0,4.0948833,14,4.6077169403261635,213.1984926878682,-6.654030557857142,,True,Fd-3m,227,Cubic,m-3m,FiM,"icsd-633292,icsd-42536,icsd-42535,icsd-194587","{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-cpqya,Fe3S,-0.215270754999998,0.16344976062500002,False,0.0,25.7566429,16,7.129732576305925,185.95008670863126,-7.602136090625,,True,Pnma,62,Orthorhombic,mmm,FM,icsd-633291,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-bwjtx,Fe4S5,-0.7257425258333321,0.061710484999999,False,0.0,0.0270683,18,2.023970641848148,629.6110520337843,-6.7887506816666665,,True,P2,3,Monoclinic,2,FiM,,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bwjnn,Fe4S5,-0.7252702374999991,0.062182773333333004,False,0.0,0.022276,18,2.030805711129187,627.4919743016429,-6.788278393333333,,True,P4,75,Tetragonal,4,FiM,,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bxoan,Fe4S5,-0.7235869908333321,0.06386601999999901,False,0.0,0.0710819,18,1.9902621147980881,640.2746028398299,-6.7865951466666665,,True,P4/n,85,Tetragonal,4/m,AFM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': False, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-bmznc,Fe7S8,-0.608776399333332,0.16667181966666703,False,0.0,6.3519225,30,5.488672397774192,391.7490542959532,-6.768065077333333,,True,P2_1/c,14,Monoclinic,2/m,FiM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bgce,Fe7S8,-0.6097666619999991,0.165681557,False,0.0,18.0541715,45,5.347088959315148,603.1830321681432,-6.7690553399999995,,True,P3_1,144,Trigonal,3,FM,icsd-9146,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': False, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bewys,Fe7S8,-0.649051440999998,0.12639677800000101,False,0.0,7.8210907,30,5.515879720112132,389.8167346413113,-6.808340118999999,,True,C2/c,15,Monoclinic,2/m,FM,"icsd-42491,icsd-151766,icsd-151765","{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bfrdj,Fe7S8,-0.6490579146666651,0.126390304333334,False,0.0,9.0839384,45,5.522181407054188,584.0578376567743,-6.808346592666666,,True,P3_121,152,Trigonal,32,FM,icsd-8064,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bwkad,Fe7S8,-0.612466297666665,0.162981921333333,False,0.0,5.6969178,30,5.429488202734369,396.01931911104964,-6.771754975666667,,True,P2_1,4,Monoclinic,2,FiM,,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': False, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': False, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bmywx,Fe7S12,-0.590070550131578,0.238451485394736,False,0.1398,0.0026782,76,4.673514271830085,1102.4439223649958,-6.323697972236842,,False,Pc,7,Monoclinic,m,NM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-crtkk,Fe11S12,-0.598720062826086,0.17046478652173902,False,0.0,14.1221698,46,5.573466424593577,595.3218128821404,-6.808242056739131,,True,Cc,9,Monoclinic,m,FiM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-chhpa,CoS2,-0.13739161187499901,0.317421816666666,False,0.0,1.94e-05,6,3.252428335131963,125.66071986937258,-9.904826806666668,,False,I-42d,122,Tetragonal,-42m,NM,,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-cnhwc,CoS,-0.37589248890624904,0.084537027916667,False,0.0,1.1458359,4,4.591952859758208,65.81341856176692,-11.0100266675,,True,P4/nmm,129,Tetragonal,4/mmm,FM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-dazay,CoS2,-0.336298066874999,0.11851536166666601,False,0.0,0.3546297,3,3.225853655074376,63.347958341712854,-10.103733261666667,,True,R-3m,166,Trigonal,-3m,FM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': True, 'substrates': True}",,,,,,
mp-bxa,CoS,-0.27557334911458403,0.18485616770833202,False,0.0,4.9500000000000004e-05,4,6.063260701836613,49.84316697509426,-10.909707527708335,,False,P6_3/mmc,194,Hexagonal,6/mmm,NM,"icsd-624831,icsd-624857,icsd-624842,icsd-657109,icsd-29305,icsd-601338","{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': True, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-dbq,CoS2,-0.454813428541667,0.0,True,0.0,4.0000004,12,4.849095401441955,168.5685481851701,-10.222248623333334,,True,Pa-3,205,Cubic,m-3,FM,"icsd-43715,icsd-53068,icsd-164456,icsd-624832,icsd-624851,icsd-624848,icsd-164458,icsd-624855,icsd-86351,icsd-164455,icsd-624853,icsd-624849,icsd-164457,icsd-624856,icsd-56017,icsd-53067,icsd-624838,icsd-624845,icsd-600679,icsd-624852","{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': True, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': True, 'substrates': True}",,,,,,
mp-dbdgn,CoS2,-0.35631343937500004,0.09849998916666701,False,0.0,0.0005963,12,4.051943093970883,201.73160206734354,-10.123748634166667,,False,Fd-3m,227,Cubic,m-3m,NM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': True, 'substrates': True}",,,,,,
mp-bwjmf,CoS2,-0.452915192708333,0.0018982358333330001,False,0.0,4.0121774,12,4.867246596507061,167.9399133832789,-10.2203503875,,True,Pbca,61,Orthorhombic,mmm,FM,,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': True, 'substrates': True}",,,,,,
mp-bmyxw,Co2S3,-0.46939558168750106,0.025580784999998003,False,0.0,1.7624425,40,4.717072073132108,602.8439595321713,-10.583510370000003,,True,I4_1/amd,141,Tetragonal,4/mmm,FM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-cpjca,Co2S3,-0.48004295168749905,0.014933415000001001,False,0.0,9.83e-05,10,5.102914506050053,139.3154050785157,-10.59415774,,False,R-3c,167,Trigonal,-3m,NM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-cpjcf,Co3S,0.256451934765625,0.489732716718748,False,0.0,9.8793764,8,7.684714069798743,90.26433511293399,-11.677730719531251,,True,P6_3/mmc,194,Hexagonal,6/mmm,FM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-bkh,Co3S4,-0.5121890544642861,0.0,True,0.0,5.9407159,14,4.767149073118238,212.52255835244327,-10.774880811428572,,True,Fd-3m,227,Cubic,m-3m,FM,"icsd-106489,icsd-31095,icsd-24212,icsd-624840,icsd-56125,icsd-25560","{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-cgf,Co9S8,-0.439116766029411,0.0,True,0.0,2e-07,17,5.697252596911768,229.35780232493886,-11.226197824117648,,False,Fm-3m,225,Cubic,m-3m,NM,"icsd-40046,icsd-624834,icsd-23929,icsd-660368,icsd-31753,icsd-657415,icsd-600664","{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-chhpj,NiS2,-0.211133334999999,0.38039320333333304,False,0.0,0.00020789999999900003,6,3.502689883856152,116.4551020817773,-4.896110703333334,,False,I-42d,122,Tetragonal,-42m,NM,,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
